Access_ID,Date,AccountMng_Pages,AccountMng_Duration,FAQ_Pages,FAQ_Duration,Product_Pages,Product_Duration,GoogleAnalytics_BounceRate,GoogleAnalytics_ExitRate,GoogleAnalytics_PageValue,OS,Browser,Country,Type_of_Traffic,Type_of_Visitor,Buy
584815426,5-Jun-20,0,0,0,0,3,145,0.0667,0.1333,0,Windows,2,Portugal,3,Returner,0
584996032,6-Jul-20,4,133.8,0,0,10,299.5,0.0722,0.0631,0,Android,8,Italy,1,Returner,0
585048206,1-Sep-20,0,0,2,38.2,39,873,0.01,0.02,0,Android,1,Portugal,4,Returner,0
585086268,18-Sep-20,14,574.4512,0,0,41,2688.8648,0,0.0119,36.9622,MacOSX,2,Spain,4,Returner,1
585135270,15-Oct-20,12,98.85,1,129,5,22.05,0,0.0154,0,Windows,2,Portugal,4,Returner,0
585141810,6-Nov-20,4,209.0625,0,0,71,3401.0507,0.0051,0.0262,0,Windows,2,France,2,Returner,0
585227779,3-Dec-20,0,0,0,0,38,907.9433,0,0.0054,23.6646,Windows,2,Portugal,2,Returner,1
585455575,26-May-20,3,120.25,5,869,42,2066.9278,0.0174,0.0482,17.7068,Windows,2,Brazil,4,Returner,0
585471091,11-Nov-20,4,588.2972,0,0,13,631.0675,0.0071,0.0335,0,Windows,12,Italy,2,Returner,0
585511813,30-Dec-20,9,192.9205,2,114.5,60,1394.2365,0,0.003,63.6465,Windows,2,Italy,2,Returner,1
585513085,5-Jul-20,0,0,0,0,5,89.8667,0.04,0.06,0,MacOSX,2,Switzerland,4,Returner,0
585560615,11-Dec-20,3,61,4,31,1,43,0,0.025,0,Ubuntu,13,United Kingdom,15,Other,0
585601233,30-May-20,8,364.5,0,0,26,783.5,0.0077,0.0135,0,Android,2,Brazil,12,Returner,0
585651219,21-May-20,0,0,0,0,15,614.3333,0.0077,0.0256,0,Android,1,Portugal,12,Returner,0
585665161,6-Dec-20,0,0,0,0,2,14,0,0.1,0,iOS,2,Portugal,1,Returner,0
585696858,24-Jun-20,0,0,0,0,6,351.4,0.0667,0.1,0,Windows,2,Portugal,3,Returner,0
585705232,26-Mar-20,3,52,0,0,9,319,0,0.02,0,Android,1,Portugal,1,Returner,0
585719220,2-Mar-20,0,0,0,0,17,701.5424,0.0133,0.0267,0,Windows,2,Other,2,Returner,0
585779846,26-May-20,0,0,0,0,5,626,0,0.04,0,Android,1,Portugal,4,Returner,0
585891374,8-Feb-20,0,0,0,0,14,706.5,0,0.0071,0,Windows,2,Switzerland,4,Returner,0
585972213,3-Oct-20,9,1104.2,0,0,36,1826.4417,0.0073,0.0126,0,Android,1,Spain,2,Returner,0
586054122,3-Nov-20,4,72,0,0,4,46.5,0.04,0.06,0,MacOSX,2,France,3,Returner,0
586054827,28-Nov-20,0,0,0,0,23,180.5,0.0091,0.0364,0,Windows,2,Portugal,7,Returner,0
586127333,7-May-20,0,0,0,0,4,228.5,0.0333,0.03,0,MacOSX,2,Other,1,Returner,0
586192066,17-Sep-20,2,33.2,0,0,9,162.2333,0,0.0182,0,Windows,2,Portugal,5,Returner,0
586216124,14-Aug-20,0,0,0,0,75,2532.9607,0.0043,0.0307,0,Android,6,Portugal,1,Returner,0
586240043,16-May-20,0,0,0,0,20,419,0,0.01,0,Windows,2,Switzerland,4,Returner,0
586258498,7-Mar-20,0,0,0,0,24,1268,0.0125,0.0153,0,iOS,1,Spain,2,Returner,0
586335185,1-Jul-20,0,0,0,0,39,1348.45,0.0103,0.0204,0,Android,2,Portugal,4,Returner,0
586467760,1-Nov-20,0,0,0,0,116,3184.8157,0.0002,0.0226,0,Windows,2,Portugal,10,Returner,0
586486135,29-Oct-20,7,123.4333,0,0,7,132.8833,0,0.0061,0,Android,1,Spain,2,New_Access,0
586487470,28-May-20,0,0,0,0,3,11,0.0333,0.1667,0,Windows,4,Portugal,6,Returner,0
586503858,1-May-20,5,70,0,0,61,2635.6163,0,0.0034,0,Android,8,Portugal,3,Returner,0
586650714,29-Nov-20,1,24.2,0,0,0,0,0,0.0667,0,Android,1,Portugal,3,Returner,1
586772221,25-Oct-20,0,0,0,0,22,987.6,0.0091,0.0152,0,Windows,2,Portugal,4,Returner,0
586787903,18-Mar-20,9,311.9167,0,0,40,633.4,0.0023,0.018,0,Windows,2,Portugal,3,Returner,0
586796284,11-May-20,2,93,3,808.5,33,1310.4722,0.0185,0.0443,0,Windows,2,Other,4,Returner,0
586994452,20-Mar-20,2,17,0,0,20,1415.625,0.0127,0.0448,32.5783,MacOSX,3,Portugal,10,Returner,0
587008559,16-Dec-20,0,0,0,0,4,18,0,0.075,0,MacOSX,2,France,3,New_Access,0
587067213,10-Aug-20,0,0,0,0,8,65.4,0.05,0.15,0,Android,1,Portugal,3,Returner,0
587162379,17-May-20,0,0,0,0,11,606.5,0,0.0111,0,Android,8,United Kingdom,4,Returner,0
587201500,19-May-20,0,0,0,0,12,1111,0,0.0333,0,Windows,2,Switzerland,1,Returner,0
587210161,5-Jul-20,4,169.2,0,0,14,315.4667,0,0.0111,34.7502,Windows,2,Portugal,2,Returner,1
587234669,7-Nov-20,1,0,0,0,50,1009.431,0.006,0.0172,4.8033,Android,1,Portugal,10,Returner,1
587244974,5-Mar-20,0,0,0,0,5,360.75,0,0.04,0,Windows,4,Spain,1,Returner,0
587281544,12-Jul-20,5,69.6,3,53,6,92.7,0,0.02,0,Windows,6,Portugal,3,New_Access,0
587350847,4-May-20,0,0,0,0,0,0,0.2,0.2,0,Windows,2,Germany,3,Returner,0
587470034,22-Dec-20,4,66,0,0,52,1423.7905,0.0055,0.0085,0,Windows,4,Italy,15,Returner,0
587590561,5-Jul-20,3,62.9,1,0,30,647.5185,0,0.0104,13.7329,Windows,2,Spain,1,Returner,1
587666406,19-May-20,0,0,0,0,18,286,0.0111,0.0611,0,Windows,2,United Kingdom,3,Returner,0
587728872,22-Mar-20,7,63.5,5,100.25,62,1573.2333,0,0.0046,0,Windows,2,Other,3,Returner,0
587759810,4-Nov-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Portugal,1,Returner,0
587816387,21-May-20,0,0,2,56,9,379,0,0.03,0,Windows,2,France,4,New_Access,0
588020472,17-Nov-20,1,19,1,14,74,2408.5798,0,0.0166,0,Windows,2,Portugal,2,Returner,0
588046936,29-May-20,0,0,0,0,31,453,0,0.0376,0,Windows,2,Portugal,1,Returner,0
588075456,19-Nov-20,0,0,0,0,72,3559.375,0.0086,0.0238,0,Windows,2,Portugal,2,Returner,0
588230362,7-May-20,7,89.9,3,84,58,2787.25,0,0.0077,98.0426,Windows,2,Portugal,2,Returner,0
588334229,16-Dec-20,4,537.5,0,0,12,748.9583,0.0125,0.0219,0,Windows,5,Italy,2,Returner,0
588410686,17-Sep-20,0,0,0,0,12,222.2557,0.0091,0.0121,0,MacOSX,2,Switzerland,2,Returner,0
588456131,30-Nov-20,0,0,0,0,6,48,0,0.0667,0,Windows,2,Brazil,1,Returner,0
588584107,17-Mar-20,0,0,0,0,17,132.6333,0.0118,0.0078,0,Android,1,Portugal,2,Returner,0
588637727,22-Mar-20,3,118.6667,0,0,17,694,0.0037,0.0083,27.4514,MacOSX,2,Portugal,2,Returner,1
588697477,24-Mar-20,3,112.9608,0,0,13,3014.0185,0.0131,0.0614,0,Windows,2,Portugal,2,Returner,0
588773032,19-Dec-20,7,253.1,0,0,40,1591.8881,0,0.0122,48.6622,Windows,2,Spain,2,Returner,1
588780319,11-May-20,0,0,0,0,5,217,0,0.02,0,Windows,5,Other,6,Returner,0
588786909,28-Dec-20,4,55,0,0,2,13,0,0.0286,0,Windows,10,Brazil,2,New_Access,1
588791882,15-Nov-20,8,447.125,3,168.375,142,4777.8126,0.0057,0.0197,0,MacOSX,2,Portugal,1,Returner,0
588881871,10-Nov-20,1,134,0,0,21,1429.6167,0,0.0095,0,Android,1,France,2,New_Access,0
588902933,10-Mar-20,2,17,0,0,7,1093,0.0375,0.1125,0,Windows,2,Spain,1,Returner,0
588971571,19-May-20,5,62,0,0,40,737.2619,0.0133,0.0289,0,Windows,2,Italy,2,Returner,0
588978681,16-Jun-20,0,0,1,105.1333,17,526.3762,0.0529,0.0458,0,MacOSX,2,Other,13,Returner,0
589214542,18-Dec-20,3,216.5,3,127.5,151,7700.5015,0.0026,0.0128,4.0749,Windows,2,Spain,2,Returner,0
589251074,13-Nov-20,9,198.4333,7,636.75,113,3312.8794,0.004,0.0165,0,Windows,2,France,2,Returner,1
589302488,15-Sep-20,3,96.8,0,0,29,2041.6267,0.0261,0.0473,0,Windows,2,Spain,1,Returner,0
589336659,13-May-20,0,0,9,1779.1667,12,1886.5,0.007,0.0193,0,Windows,2,Other,3,New_Access,0
589340451,14-Jun-20,0,0,0,0,9,257.9,0.0111,0.0444,0,Android,1,Portugal,15,Returner,0
589360061,13-Sep-20,0,0,0,0,8,261.8,0.01,0.04,10.999,Windows,2,Brazil,1,Returner,0
589450512,10-Nov-20,13,399.75,3,47.75,61,1458.9931,0.0018,0.0166,17.4972,Android,1,Portugal,2,New_Access,0
589553662,29-May-20,0,0,0,0,16,641.5,0,0.0375,0,iOS,1,Italy,1,Returner,0
589559203,22-May-20,7,164.5,0,0,73,3022.4786,0.0026,0.0265,4.2543,Windows,2,Switzerland,1,Returner,0
589579584,21-Oct-20,1,27.2,0,0,21,1003.6583,0.0105,0.0191,0,MacOSX,2,Brazil,15,Returner,0
589660020,12-Jul-20,1,27.2,0,0,71,1722.7211,0.0056,0.034,0,Windows,2,Italy,1,Returner,0
589731192,18-Sep-20,9,257.0933,2,39.4,98,3364.6405,0.0296,0.0347,35.0395,MacOSX,2,Germany,13,Returner,0
589759956,28-Nov-20,6,189.25,0,0,25,635.4917,0.0067,0.0102,10.581,MacOSX,2,Spain,8,Returner,1
589797375,14-Nov-20,0,0,0,0,24,3181.5,0.0028,0.0271,0,Windows,2,Portugal,13,Returner,0
589804634,9-Nov-20,3,83.8,0,0,20,798.3,0,0.0091,0,Android,1,Portugal,3,Returner,0
590011977,18-Oct-20,0,0,0,0,31,881.4417,0.0172,0.0261,0,MacOSX,2,France,13,Returner,0
590026777,15-May-20,5,99,0,0,35,573,0,0.0189,9.5974,Windows,2,Portugal,4,Returner,0
590058685,10-Oct-20,4,48.8,0,0,11,344.8,0.0154,0.0544,0,MacOSX,2,Portugal,4,Returner,0
590162213,18-Oct-20,0,0,0,0,24,1163.2667,0.0611,0.0833,27.2879,Android,1,Brazil,1,Returner,1
590187982,16-Nov-20,3,97.75,1,46.5,12,257.4167,0.0067,0.0271,0,MacOSX,2,Other,3,Returner,0
590268122,11-May-20,10,166.9318,2,246,51,2697.4879,0.0043,0.0175,3.099,Windows,2,France,14,Returner,0
590293658,30-May-20,2,37,0,0,28,2778.3333,0.0071,0.0238,5.5693,Windows,2,France,11,Returner,0
590374917,6-Mar-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Spain,3,Returner,0
590512209,6-Mar-20,0,0,0,0,3,17,0,0.0333,0,Android,1,Portugal,3,Returner,0
590563322,28-May-20,8,321.6,0,0,30,1151.2,0,0.0129,0,Windows,2,France,13,Returner,0
590658083,20-May-20,1,41,0,0,6,68.5,0,0.0333,0,Android,1,Portugal,2,Returner,0
590747246,18-May-20,0,0,0,0,4,247,0,0.05,0,Windows,2,Portugal,2,Returner,0
590771372,16-Nov-20,0,0,0,0,4,76.75,0,0.0167,0,Android,1,Germany,2,New_Access,1
590899332,1-Nov-20,0,0,0,0,7,389.1667,0,0.0214,0,MacOSX,2,Spain,2,Returner,1
590967355,6-May-20,0,0,0,0,3,278,0,0.0667,0,Android,1,Portugal,12,Returner,0
591077929,1-Sep-20,0,0,0,0,19,528.25,0,0.0053,0,Windows,2,Switzerland,2,Returner,0
591105639,8-Nov-20,2,32.8333,0,0,16,877.6667,0.0042,0.0202,0,MacOSX,2,Other,6,Returner,0
591115273,1-Nov-20,0,0,0,0,73,2784.8,0.0027,0.0153,6.136,Windows,2,Switzerland,2,Returner,0
591177632,7-May-20,4,85,0,0,19,599,0.015,0.035,0,Windows,2,Portugal,2,Returner,0
591220497,8-Nov-20,7,56.5,0,0,96,4803.8272,0.0128,0.0263,0,MacOSX,2,Spain,2,Returner,0
591258779,23-Jun-20,0,0,0,0,5,131.8333,0,0.0133,36.1379,Android,1,Portugal,5,New_Access,1
591267785,21-Mar-20,0,0,0,0,5,288.5,0,0.0125,0,Windows,2,Portugal,2,Returner,0
591412826,25-Nov-20,1,12,2,11,18,974.1667,0.0055,0.0323,0,MacOSX,2,Portugal,2,New_Access,0
591419742,14-May-20,0,0,0,0,40,1111.2452,0.0148,0.0204,0,MacOSX,2,Portugal,2,Returner,0
591488376,17-Dec-20,0,0,2,12,0,0,0,0.1,0,Windows,2,Portugal,2,Returner,0
591718332,17-Mar-20,2,94,0,0,5,97,0,0.0333,0,MacOSX,3,Portugal,10,Returner,0
591772597,1-Nov-20,9,524.9333,2,30.6667,31,1157.4448,0.0057,0.0288,10.7967,Windows,2,Spain,1,Returner,0
591790253,18-May-20,0,0,0,0,2,0,0.2,0.2,0,Windows,2,Spain,3,Returner,0
591837133,23-Mar-20,0,0,0,0,59,1560.6012,0.0052,0.0107,0,Android,1,Portugal,2,Returner,0
591904882,11-Jul-20,3,157.4,0,0,9,128.5,0.0364,0.0818,0,MacOSX,2,Portugal,3,Returner,0
591929229,5-May-20,1,53,0,0,19,1007.9,0,0.0056,0,Android,1,Spain,4,New_Access,0
591934276,20-Nov-20,10,664.0867,3,18.5,26,1494.0533,0.0212,0.0285,20.3548,MacOSX,2,Portugal,15,Returner,0
592067349,14-Mar-20,5,91.8333,0,0,32,1480.6667,0,0.0069,0,Android,1,Portugal,3,Returner,0
592141685,28-Aug-20,2,23,1,80.6,53,1693.73,0.0345,0.0548,0,Windows,2,Portugal,1,Returner,0
592151960,1-May-20,0,0,0,0,8,152,0.0375,0.0708,0,MacOSX,2,Portugal,2,Returner,0
592158033,10-Jul-20,2,42.2,0,0,17,440.2262,0.0263,0.0237,0,MacOSX,2,Spain,1,Returner,0
592165097,3-Sep-20,5,39.7,0,0,14,253.6,0,0.0183,0,Windows,2,Brazil,4,Returner,0
592278603,13-Mar-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Spain,1,Returner,0
592407750,11-Dec-20,0,0,0,0,16,1092.3333,0.025,0.0667,0,Windows,2,Switzerland,1,Returner,0
592438902,7-Sep-20,2,267.8,0,0,6,616.5,0.0286,0.0381,0,MacOSX,2,Spain,4,Returner,0
592451948,4-Mar-20,2,36,0,0,47,2102.5815,0.0042,0.0104,14.6396,Android,1,France,1,Returner,0
592462084,1-Mar-20,0,0,0,0,12,407,0,0.0333,0,Windows,2,Brazil,3,Returner,0
592532349,2-Nov-20,7,193.75,0,0,60,1316.435,0.0031,0.0144,0,Android,2,Spain,2,Returner,0
592651376,11-Nov-20,0,0,0,0,27,520,0,0.0037,0,Ubuntu,2,Spain,15,New_Access,1
592769084,28-Aug-20,2,24.2,0,0,8,530,0,0.0444,0,Android,8,Portugal,2,Returner,0
592891771,26-Nov-20,0,0,0,0,80,3734.9583,0.0025,0.0265,0,Windows,2,Portugal,2,Returner,0
592968378,20-Dec-20,12,317.6282,2,256.5,81,3675.9407,0.0067,0.0174,11.6229,Windows,2,Portugal,10,Returner,1
593050043,17-Mar-20,0,0,0,0,15,212.8,0.019,0.0429,0,Android,1,Spain,1,Returner,0
593318583,5-May-20,0,0,0,0,6,671.6667,0,0.0167,0,Windows,4,Spain,3,Returner,0
593347551,5-Aug-20,0,0,0,0,4,52.3,0,0.1,0,Windows,2,Other,5,Returner,0
593418744,15-Nov-20,14,367.25,3,400.375,195,7980.3634,0.0001,0.0059,3.8686,Windows,2,France,1,Returner,1
593475264,2-Nov-20,2,21,0,0,25,278.1367,0,0.0077,77.458,Windows,2,Italy,2,New_Access,0
593562752,7-Dec-20,3,29.25,0,0,32,1729.75,0,0.0057,16.7294,Windows,4,Spain,2,New_Access,1
593582935,27-May-20,0,0,0,0,16,157.9,0.05,0.0625,0,Windows,2,Portugal,3,Returner,0
593817047,2-Mar-20,0,0,0,0,8,349.5,0,0.0286,25.188,Android,2,Portugal,8,New_Access,1
593821515,15-May-20,3,156.8,4,262.75,12,350.4254,0.0026,0.0414,0,MacOSX,2,Portugal,4,Returner,0
593846955,20-Nov-20,4,99,3,112.25,46,930.0141,0.002,0.0165,0,Android,1,Spain,10,Returner,0
593885682,19-Dec-20,4,113.8333,0,0,3,23.6667,0,0.0563,0,Windows,2,Other,2,Returner,0
593943125,30-May-20,7,147.7908,2,236,28,1246.1241,0.0067,0.0215,11.2843,MacOSX,2,Portugal,3,Returner,0
593956780,2-May-20,0,0,0,0,1,0,0.2,0.2,0,Android,1,Portugal,12,Returner,0
593982705,27-May-20,0,0,0,0,5,517.5,0.025,0.1,0,Android,1,France,4,Returner,0
594069688,15-Jun-20,24,468.1007,6,191.8667,189,3428.5274,0.0186,0.0438,0.8701,Windows,2,France,1,Returner,0
594099983,9-May-20,0,0,0,0,11,543.3,0.0182,0.0364,0,MacOSX,2,France,1,Returner,0
594101669,12-Nov-20,0,0,0,0,49,2259.0476,0.0082,0.0347,0,Windows,2,Germany,1,Returner,0
594139983,5-Nov-20,0,0,0,0,14,684.75,0,0.0143,0,Windows,2,United Kingdom,2,Returner,0
594232756,23-Mar-20,1,9,0,0,32,536.6833,0,0.0006,0,Windows,2,Portugal,3,Returner,0
594273956,13-May-20,1,6,2,15,19,512.0667,0.0095,0.0333,0,Windows,2,Portugal,4,Returner,0
594288870,1-Mar-20,0,0,0,0,22,356.8,0,0.0167,0,Windows,2,France,8,Returner,0
594337849,11-May-20,3,166,0,0,2,134,0,0.03,0,MacOSX,2,Germany,2,Returner,0
594559286,2-Nov-20,0,0,0,0,6,612.5,0,0.04,0,Windows,2,Portugal,2,Returner,0
594606428,26-Mar-20,2,24.4286,7,278.1667,76,2735.7286,0.0024,0.0248,8.6317,Windows,5,France,7,Returner,1
594694051,22-Nov-20,3,114.125,1,13,64,1602.9403,0.0134,0.0287,29.8839,MacOSX,2,Portugal,3,Returner,0
594705762,1-Dec-20,3,63.5,0,0,8,253.25,0,0.02,0,Windows,2,Italy,2,New_Access,0
594884166,8-Nov-20,0,0,0,0,76,1777.5205,0.008,0.0255,0,Android,2,Portugal,10,Returner,0
594903447,14-Jul-20,0,0,0,0,16,519.8667,0,0,0,Android,1,Portugal,4,Returner,0
594963222,22-May-20,3,32,0,0,6,209,0,0.0222,0,Windows,4,Portugal,2,New_Access,0
594985366,13-Dec-20,0,0,0,0,7,491.5833,0,0.0083,45.9675,MacOSX,2,Brazil,2,New_Access,1
595003415,17-Nov-20,1,7,4,103.75,99,3517.0397,0.0072,0.0204,0,Windows,2,Portugal,8,Returner,1
595089934,8-May-20,0,0,0,0,17,315,0.0042,0.0206,0,Windows,2,Spain,4,Returner,0
595099904,23-Mar-20,0,0,0,0,29,617.5,0.0069,0.0195,0,Windows,2,Spain,10,Returner,0
595110679,4-Dec-20,7,194.0833,1,71.25,15,446.25,0,0.0157,0,Windows,2,Portugal,2,Returner,0
595142290,13-Mar-20,0,0,0,0,22,850.2083,0,0.0167,0,Android,1,Portugal,2,Returner,0
595283081,30-Dec-20,0,0,2,36.5,41,1383.6611,0.0028,0.0114,0,Android,1,Portugal,2,Returner,0
595308189,11-Mar-20,6,408.2,0,0,33,878.6238,0,0.0205,19.3655,Windows,2,Portugal,2,Returner,1
595393977,31-Dec-20,0,0,0,0,6,183.5,0,0.0333,0,Windows,2,Portugal,2,New_Access,0
595472607,21-Aug-20,5,27.4,0,0,5,51.2,0,0.005,0,Windows,2,France,2,New_Access,1
595474305,22-Dec-20,2,33.5,0,0,23,398.4,0,0.0174,0,Windows,2,Spain,6,Returner,0
595543352,11-Mar-20,1,5,0,0,9,2397.5,0,0.02,0,iOS,1,Spain,3,Returner,0
595570824,31-Dec-20,0,0,0,0,8,221.5,0,0.0063,0,Android,1,Portugal,2,New_Access,0
595620634,17-Nov-20,0,0,0,0,1,0,0.2,0.2,0,iOS,1,Brazil,3,Returner,0
595668545,19-Mar-20,3,123,0,0,8,371.6667,0,0.0111,0,MacOSX,2,Brazil,2,New_Access,0
595718309,30-Nov-20,6,479.25,0,0,51,2156.5254,0,0.0119,6.23,Windows,2,Portugal,2,Returner,1
595763677,30-Sep-20,17,180.1333,1,80.6,180,6512.011,0.0026,0.0122,0,Windows,2,Portugal,3,Returner,0
595780996,23-May-20,4,20,0,0,57,1008.9167,0.0035,0.0292,5.304,Windows,5,France,6,Returner,0
595782269,14-Dec-20,0,0,0,0,1,0,0.2,0.2,0,Windows,4,Spain,1,Returner,0
595798179,31-Dec-20,5,71.0833,0,0,24,1249.7083,0,0.0051,52.2849,Windows,2,Spain,2,New_Access,1
595913782,1-Nov-20,0,0,0,0,43,907.5083,0,0.0024,0,Android,1,Portugal,2,New_Access,0
595973529,23-Mar-20,4,162.5,2,44.5,20,1115.2667,0,0.0207,0,Android,2,Spain,10,Returner,0
596022173,3-Nov-20,5,114.25,0,0,107,9126.9825,0.0056,0.018,0,Windows,2,Portugal,2,Returner,1
596061165,13-May-20,0,0,0,0,9,0,0.2,0.2,0,Windows,2,Brazil,13,Returner,0
596110500,21-Nov-20,0,0,0,0,31,828.25,0.0129,0.0301,0,Windows,2,United Kingdom,2,New_Access,0
596144228,12-May-20,0,0,0,0,1,0,0.2,0.2,0,Windows,2,Portugal,11,Returner,0
596192199,18-Mar-20,0,0,0,0,4,30.5,0,0.05,0,Windows,4,Spain,3,Returner,0
596200533,26-Dec-20,0,0,3,27,45,1218.031,0.0233,0.0477,0,Windows,2,Italy,1,Returner,0
596400436,6-May-20,0,0,0,0,2,203,0,0.1,0,Windows,2,Portugal,3,Returner,0
596406169,3-Dec-20,0,0,0,0,4,213.5,0,0.1,0,Windows,10,United Kingdom,1,Returner,0
596440195,11-Dec-20,0,0,0,0,3,75,0.0667,0.1333,0,MacOSX,2,Portugal,15,Returner,0
596481951,14-Sep-20,6,440.2814,1,17.72,18,864.1,0,0.0028,0,Windows,2,Switzerland,2,New_Access,0
596568536,5-Nov-20,8,269.0417,3,64.5,171,6400.4301,0.007,0.0176,4.2134,Android,1,Portugal,1,Returner,1
596630257,10-Nov-20,0,0,0,0,10,158.75,0,0.02,0,Windows,2,Portugal,2,Returner,0
596799713,23-Nov-20,10,392,2,193.1667,106,3711.6054,0.0018,0.0126,0.8505,Windows,2,Portugal,1,Returner,1
596882247,17-Nov-20,0,0,0,0,9,171.5,0,0.0222,0,Windows,2,France,13,Returner,0
596933605,3-Mar-20,2,7,0,0,3,66,0,0.0667,0,Windows,2,Portugal,2,Returner,0
597026678,15-Mar-20,12,311.4091,0,0,96,4233.4807,0.0066,0.0272,3.5411,Windows,4,Portugal,1,Returner,0
597062091,2-May-20,0,0,0,0,3,22.5,0,0.0667,0,Android,2,Spain,2,Returner,0
597117623,14-May-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Germany,4,Returner,0
597237359,30-Nov-20,0,0,0,0,5,277.5,0,0.04,42.0304,Windows,2,Spain,2,Returner,1
597304708,21-Dec-20,0,0,0,0,12,276,0,0.0167,0,Windows,2,Germany,2,New_Access,0
597415921,13-Jul-20,0,0,0,0,6,67,0.0167,0.05,0,Windows,4,Portugal,1,Returner,0
597510420,29-Mar-20,0,0,0,0,26,694.3,0.0231,0.0364,0,MacOSX,2,France,3,Returner,0
597624313,13-May-20,0,0,0,0,159,4668.0521,0.0057,0.0163,0,Windows,2,France,2,Returner,0
597723670,19-Oct-20,7,297.6,0,0,66,3572.2418,0.0058,0.0123,7.7663,Windows,2,Germany,2,Returner,0
597765844,29-Dec-20,1,2,1,0,77,2476.1548,0.0051,0.0265,0,Windows,2,Portugal,2,Returner,1
597782009,27-May-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Italy,3,Returner,0
597824267,9-Mar-20,0,0,0,0,3,0,0.2,0.2,0,Android,8,France,1,Returner,0
597953251,28-May-20,10,236.9,0,0,19,538.2,0,0.0095,0,Windows,5,Spain,6,New_Access,0
597966739,1-Mar-20,0,0,0,0,8,142,0,0.05,0,Windows,7,France,3,Returner,0
598020412,30-Mar-20,0,0,2,156,6,131,0,0.025,0,Windows,2,Spain,2,Returner,0
598101977,17-Mar-20,5,218,0,0,13,284.5,0,0.0042,0,Android,1,Portugal,2,New_Access,0
598104633,22-May-20,1,3,0,0,11,228.6667,0,0.03,0,Windows,2,Brazil,3,Returner,0
598178285,10-Mar-20,0,0,0,0,9,244.5,0,0.0111,0,MacOSX,2,Portugal,3,Returner,0
598371671,10-May-20,11,336.5,0,0,40,1239.9496,0.025,0.026,6.1288,Windows,2,Switzerland,3,Returner,1
598385126,16-Mar-20,4,724,0,0,2,159,0,0.008,0,iOS,2,Portugal,7,New_Access,0
598396466,18-May-20,1,6,0,0,18,199.5,0.0167,0.05,0,MacOSX,2,Brazil,2,Returner,0
598634945,27-Nov-20,8,46.875,3,10,111,5358.3754,0,0.012,10.2177,Windows,2,Portugal,11,Returner,1
598636313,31-Jul-20,1,20.2,0,0,13,227.6,0,0,42.2931,Windows,2,Spain,3,New_Access,0
598730482,24-Nov-20,0,0,0,0,68,1723.7537,0.0119,0.0237,0,MacOSX,2,Switzerland,2,Returner,0
598830442,17-Dec-20,9,344,0,0,22,1860.25,0,0.0131,12.9444,Windows,2,Italy,1,Returner,1
598915088,7-May-20,0,0,0,0,12,260,0.05,0.0833,0,Android,1,Italy,1,Returner,0
598942221,14-Nov-20,0,0,6,97.1667,81,3466.794,0.0184,0.0221,0,MacOSX,2,Portugal,13,Returner,0
599079928,23-Aug-20,4,143.0667,1,6.5,74,1294.405,0.0027,0.0107,0,Windows,2,Spain,1,Returner,0
599149172,31-Mar-20,4,76,0,0,28,866,0,0.0218,0,Windows,2,Brazil,1,Returner,0
599154584,21-Jun-20,4,23.5333,0,0,10,118,0.0111,0.0667,0,Windows,2,France,3,Returner,0
599179350,28-Oct-20,0,0,0,0,3,275,0,0.05,32.897,MacOSX,2,France,2,New_Access,1
599188314,11-May-20,0,0,0,0,13,392,0,0.0269,0,MacOSX,2,Portugal,13,Returner,0
599410669,7-Nov-20,0,0,1,29.5,7,103.5208,0,0.0028,0,MacOSX,2,Germany,1,Returner,0
599466058,8-Mar-20,0,0,0,0,5,56,0.04,0.08,0,Windows,4,Portugal,1,Returner,0
599790184,7-Oct-20,6,378.4667,0,0,13,950.6667,0.0222,0.0544,0,Android,1,Portugal,3,Returner,0
599819892,7-May-20,0,0,0,0,25,319.3333,0.0167,0.0367,10.4445,Windows,5,Switzerland,1,Returner,1
599869130,15-Dec-20,0,0,3,67.5,45,2028.1726,0.0043,0.0207,0,iOS,1,Other,2,Returner,0
599876953,11-Jun-20,2,11,0,0,36,474.3067,0,0.0157,47.6591,iOS,1,France,4,Returner,0
599953664,23-Mar-20,1,9.5,0,0,25,674.25,0,0.0173,0,Windows,2,Italy,2,Returner,0
599999985,6-May-20,4,60,0,0,33,841.0333,0.0152,0.0434,0,Windows,1,Italy,4,Returner,0
600044061,15-May-20,0,0,0,0,20,298.5,0.01,0.04,0,Windows,4,Spain,1,Returner,0
600204113,2-Jun-20,7,421.25,0,0,59,1945.8967,0.0122,0.0106,28.5292,Windows,6,Portugal,15,Returner,1
600255104,28-Dec-20,2,126.75,0,0,22,2281.5833,0.0297,0.0437,0,MacOSX,2,France,3,Returner,0
600270594,5-Feb-20,0,0,0,0,20,197.3778,0.025,0.0525,0,Windows,6,Other,1,Returner,0
600298026,24-Nov-20,4,40.2,1,0,12,2339.2071,0.0111,0.0369,0,Android,1,Portugal,2,Returner,0
600329912,21-Aug-20,4,54.8,0,0,3,20.2571,0,0.0286,0,Android,1,Spain,2,Returner,0
